1	-46.8000787167	46.8136293077	-40.7074127293
1.01157945426	-46.7515830369	46.7653237049	-41.0321623514
1.02329299228	-46.718172821	46.7322098987	-41.1096726606
1.03514216668	-46.6776622625	46.6917481143	-41.5842767718
1.04712854805	-46.6246678775	46.638330861	-41.8986125996
1.05925372518	-46.5830843456	46.5967635507	-42.1400879157
1.07151930524	-46.5953958599	46.6089870125	-42.6565633433
1.08392691402	-46.437276492	46.4511468919	-42.8551116953
1.09647819614	-46.441364418	46.454964866	-43.0538971849
1.10917481526	-46.4083815677	46.4219241723	-43.4336141275
1.1220184543	-46.3528934463	46.3667444005	-43.9088614549
1.13501081567	-46.327808527	46.3417249067	-44.1908881912
1.1481536215	-46.2508480333	46.2646807226	-44.5367543297
1.16144861384	-46.2076009429	46.2215063629	-45.061626809
1.17489755494	-46.1287448995	46.1424533981	-45.2861959741
1.18850222744	-46.0984721999	46.1121482708	-45.5864307663
1.20226443462	-46.0411421716	46.0547630573	-45.7497152904
1.21618600065	-45.9969301933	46.0107319992	-45.9986757398
1.23026877081	-45.9503122403	45.9641139744	-46.4398004518
1.24451461177	-45.9195910821	45.9334041197	-46.7894435899
1.25892541179	-45.8698216547	45.883568556	-47.2124973125
1.27350308102	-45.7918243419	45.8057443912	-47.527892312
1.28824955169	-45.7397402537	45.7536855591	-47.7662486449
1.30316677845	-45.6851172446	45.698772357	-48.1870719033
1.31825673856	-45.6092646101	45.6228668869	-48.4949390359
1.33352143216	-45.5461475908	45.5597048497	-48.8730935486
1.34896288259	-45.4823731263	45.4959370146	-49.1345043155
1.36458313659	-45.4164806381	45.4300114841	-49.2211499344
1.3803842646	-45.3977850341	45.4112609532	-49.8600057366
1.39636836106	-45.3346173712	45.3485671215	-49.9998819287
1.41253754462	-45.2571350156	45.2708712237	-50.3588575106
1.42889395851	-45.2242889906	45.2381098984	-50.8375872338
1.44543977075	-45.120806016	45.1346654855	-51.0913782223
1.46217717446	-45.073386502	45.08727871	-51.3612954163
1.47910838817	-45.0459434881	45.0596520537	-51.6347918623
1.49623565609	-44.9490629427	44.9627617459	-51.9724988923
1.51356124844	-44.9014728041	44.9152786604	-52.2675288348
1.53108746168	-44.8276568042	44.8413756729	-52.6099049422
1.54881661891	-44.7528039248	44.7664632155	-53.0374766601
1.56675107011	-44.7036482575	44.7173258088	-53.2624326014
1.58489319246	-44.6432975738	44.6569498568	-53.4966872403
1.60324539069	-44.5804748896	44.5939688977	-53.7942169416
1.62181009736	-44.4884986947	44.5029994733	-54.1212398916
1.6405897732	-44.4449241072	44.4587056856	-54.5474126482
1.65958690744	-44.3460125164	44.3598386996	-54.8423340675
1.67880401812	-44.2989447993	44.3128134996	-54.9774225613
1.69824365246	-44.2490927206	44.2628076413	-55.4615242745
1.71790838716	-44.1842390214	44.1979875712	-55.8104549947
1.73780082875	-44.0936130002	44.1073492749	-56.0204884309
1.75792361396	-44.0227493596	44.0364100486	-56.3386322709
1.77827941004	-43.9399328624	43.9535050179	-56.5741875376
1.79887091513	-43.8729761989	43.8867426929	-56.8429203834
1.81970085861	-43.8344635556	43.8481637351	-57.0827050521
1.84077200147	-43.751168153	43.7648234082	-57.4456385722
1.86208713666	-43.6492511297	43.6629947552	-57.8084168643
1.88364908949	-43.5696449792	43.5834754109	-58.1443824076
1.90546071796	-43.519220985	43.5331065095	-58.4196037287
1.92752491319	-43.4412843471	43.4549489132	-58.4957641348
1.94984459976	-43.3928422272	43.4065877516	-59.0055586846
1.97242273611	-43.2772630563	43.2909240461	-59.1328407362
1.99526231497	-43.1887400741	43.2024286791	-59.4184758999
2.01836636368	-43.1397384826	43.1536274055	-59.7353128662
2.04173794467	-43.0608430767	43.0746777452	-60.1210857034
2.06538015581	-43.0001955711	43.0140779963	-60.2574544418
2.08929613085	-42.9150347485	42.9288279646	-60.5564198159
2.11348903984	-42.8597221877	42.8734855932	-60.8873463684
2.1379620895	-42.7469510266	42.7607293769	-61.1334018094
2.16271852373	-42.6903071526	42.7041707345	-61.3850361473
2.18776162395	-42.6263945326	42.6403256318	-61.6476982804
2.21309470961	-42.5201454749	42.5338932581	-61.8567758651
2.23872113857	-42.4429823649	42.4569574922	-62.1621669032
2.26464430759	-42.385380082	42.3990466756	-62.4262226131
2.29086765277	-42.2879482601	42.3015573778	-62.7119068359
2.31739464997	-42.2141941066	42.2277553532	-63.0181936204
2.34422881532	-42.1352229928	42.1487795159	-63.3044047228
2.37137370566	-42.0685837215	42.0824558374	-63.5787452677
2.39883291902	-41.9555927618	41.969344929	-63.8242773473
2.42661009508	-41.8895959999	41.9034867034	-64.0494259559
2.45470891569	-41.7947305915	41.808446851	-64.217442579
2.4831331053	-41.7343638137	41.7483838584	-64.6169219344
2.51188643151	-41.6444710245	41.6583140452	-64.7404547204
2.54097270555	-41.5570632104	41.5709839323	-64.9124983736
2.57039578277	-41.4893223017	41.5032544787	-65.2787498234
2.60015956317	-41.3912451936	41.4050664795	-65.4554008412
2.6302679919	-41.3084591737	41.3224430074	-65.8055157037
2.6607250598	-41.2275321808	41.2413924685	-66.1082080932
2.69153480393	-41.1420630769	41.1557979693	-66.3120087621
2.72270130808	-41.0634976313	41.0772550121	-66.3844200672
2.75422870334	-40.9806111549	40.9943194812	-66.579528329
2.78612116863	-40.901239442	40.9152486004	-66.9217898673
2.81838293126	-40.8219710582	40.8360296753	-67.1125621
2.8510182675	-40.7320426938	40.7459695383	-67.4190684065
2.88403150313	-40.6454271066	40.6593883264	-67.6254844038
2.917427014	-40.5670547647	40.5809181373	-67.8182078696
