-0.000316111111111	0.00415959	0.999023
-0.000313611111111	0.00953716	0.997341
-0.000311111111111	0.0149147	0.997005
-0.000308611111111	0.0199562	0.996332
-0.000306111111111	0.0249977	0.99566
-0.000303611111111	0.0310475	0.99566
-0.000301111111111	0.0357528	0.99566
-0.000298611111111	0.0407943	0.99566
-0.000296111111111	0.0458358	0.995324
-0.000293611111111	0.0508773	0.995324
-0.000291111111111	0.0555826	0.994987
-0.000288611111111	0.0609602	0.994651
-0.000286111111111	0.0656656	0.995324
-0.000283611111111	0.0700349	0.994651
-0.000281111111111	0.0754125	0.994651
-0.000278611111111	0.0804539	0.994987
-0.000276111111111	0.0851593	0.995324
-0.000273611111111	0.0902008	0.994987
-0.000271111111111	0.0945701	0.994651
-0.000268611111111	0.0996115	0.994987
-0.000266111111111	0.104653	0.993978
-0.000263611111111	0.109358	0.994651
-0.000261111111111	0.114064	0.994987
-0.000258611111111	0.118433	0.994651
-0.000256111111111	0.122802	0.994315
-0.000253611111111	0.127508	0.994315
-0.000251111111111	0.131877	0.994315
-0.000248611111111	0.136246	0.994651
-0.000246111111111	0.140952	0.994651
-0.000243611111111	0.145657	0.994987
-0.000241111111111	0.150362	0.994651
-0.000238611111111	0.154732	0.994651
-0.000236111111111	0.158765	0.994315
-0.000233611111111	0.16347	0.993978
-0.000231111111111	0.167503	0.994315
-0.000228611111111	0.172209	0.994315
-0.000226111111111	0.176578	0.994651
-0.000223611111111	0.181283	0.994651
-0.000221111111111	0.185317	0.994651
-0.000218611111111	0.18935	0.995324
-0.000216111111111	0.193383	0.994651
-0.000213611111111	0.198424	0.994651
-0.000211111111111	0.202458	0.994315
-0.000208611111111	0.206155	0.993978
-0.000206111111111	0.210188	0.993978
-0.000203611111111	0.214221	0.994651
-0.000201111111111	0.218926	0.993978
-0.000198611111111	0.222624	0.994651
-0.000196111111111	0.226321	0.994987
-0.000193611111111	0.23069	0.994651
-0.000191111111111	0.234723	0.994315
-0.000188611111111	0.238756	0.993978
-0.000186111111111	0.243126	0.994651
-0.000183611111111	0.246823	0.993978
-0.000181111111111	0.25052	0.993978
-0.000178611111111	0.254553	0.994315
-0.000176111111111	0.258922	0.994651
-0.000173611111111	0.262619	0.994651
-0.000171111111111	0.266652	0.993978
-0.000168611111111	0.269677	0.994651
-0.000166111111111	0.273711	0.993978
-0.000163611111111	0.277744	0.994315
-0.000161111111111	0.281441	0.994315
-0.000158611111111	0.285138	0.994315
-0.000156111111111	0.288835	0.994651
-0.000153611111111	0.292868	0.994651
-0.000151111111111	0.296565	0.994315
-0.000148611111111	0.299926	0.994651
-0.000146111111111	0.303287	0.993978
-0.000143611111111	0.306984	0.994315
-0.000141111111111	0.310345	0.994315
-0.000138611111111	0.314378	0.993978
-0.000136111111111	0.318076	0.993978
-0.000133611111111	0.321773	0.994315
-0.000131111111111	0.325134	0.994315
-0.000128611111111	0.328495	0.993978
-0.000126111111111	0.332192	0.994987
-0.000123611111111	0.335553	0.994987
-0.000121111111111	0.338914	0.994987
-0.000118611111111	0.342275	0.994315
-0.000116111111111	0.345972	0.994315
-0.000113611111111	0.349333	0.994651
-0.000111111111111	0.352694	0.994315
-0.000108611111111	0.356055	0.995324
-0.000106111111111	0.35908	0.993978
-0.000103611111111	0.363113	0.993978
-0.000101111111111	0.366138	0.994987
-9.86111111111e-05	0.369499	0.994651
-9.61111111111e-05	0.373196	0.994315
-9.36111111111e-05	0.376221	0.994315
-9.11111111111e-05	0.379245	0.994651
-8.86111111111e-05	0.382606	0.993978
-8.61111111111e-05	0.385967	0.994315
-8.36111111111e-05	0.389328	0.993978
-8.11111111111e-05	0.392017	0.993642
-7.86111111111e-05	0.395714	0.994315
-7.61111111111e-05	0.398403	0.994651
-7.36111111111e-05	0.401764	0.994315
-7.11111111111e-05	0.404789	0.994315
-6.86111111111e-05	0.407814	0.994315
-6.61111111111e-05	0.411175	0.994651
-6.36111111111e-05	0.4142	0.994315
-6.11111111111e-05	0.417561	0.994651
-5.86111111111e-05	0.419913	0.993642
-5.61111111111e-05	0.422938	0.994315
-5.36111111111e-05	0.425963	0.994651
-5.11111111111e-05	0.428988	0.993978
-4.86111111111e-05	0.432013	0.994987
-4.61111111111e-05	0.435038	0.994315
-4.36111111111e-05	0.438063	0.994987
-4.11111111111e-05	0.440751	0.993978
-3.86111111111e-05	0.443776	0.994315
-3.61111111111e-05	0.446129	0.994315
-3.36111111111e-05	0.449154	0.994315
-3.11111111111e-05	0.452179	0.994315
-2.86111111111e-05	0.455204	0.993978
-2.61111111111e-05	0.457556	0.994315
-2.36111111111e-05	0.460917	0.994651
-2.11111111111e-05	0.46327	0.994315
-1.86111111111e-05	0.465959	0.994651
-1.61111111111e-05	0.46932	0.994315
-1.36111111111e-05	0.471672	0.993978
-1.11111111111e-05	0.474697	0.994315
-8.61111111111e-06	0.477386	0.993306
-6.11111111111e-06	0.479739	0.994315
-3.61111111111e-06	0.482428	0.994315
-1.11111111111e-06	0.485116	0.994315
1.38888888889e-06	0.488141	0.994315
3.88888888889e-06	0.490494	0.994315
6.38888888889e-06	0.493183	0.993978
8.88888888889e-06	0.495872	0.993978
1.13888888889e-05	0.49856	0.994315
1.38888888889e-05	0.501585	0.993978
1.63888888889e-05	0.504274	0.993978
1.88888888889e-05	0.506627	0.994315
2.13888888889e-05	0.508643	0.994315
2.38888888889e-05	0.511668	0.994315
2.63888888889e-05	0.514021	0.994315
2.88888888889e-05	0.51671	0.993642
3.13888888889e-05	0.519062	0.994315
3.38888888889e-05	0.521751	0.994315
3.63888888889e-05	0.524104	0.993978
3.88888888889e-05	0.526793	0.993978
4.13888888889e-05	0.529145	0.994315
4.38888888889e-05	0.531162	0.994651
4.63888888889e-05	0.533515	0.994315
4.88888888889e-05	0.535867	0.994315
5.13888888889e-05	0.537884	0.994315
5.38888888889e-05	0.540909	0.994315
5.63888888889e-05	0.542925	0.993978
5.88888888889e-05	0.545278	0.993978
6.13888888889e-05	0.547967	0.993978
6.38888888889e-05	0.55032	0.994315
6.63888888889e-05	0.552336	0.994651
6.88888888889e-05	0.554353	0.994315
7.13888888889e-05	0.557041	0.994651
7.38888888889e-05	0.559058	0.994315
7.63888888889e-05	0.561747	0.994651
7.88888888889e-05	0.5641	0.994315
8.13888888889e-05	0.566452	0.994315
8.38888888889e-05	0.568469	0.994315
8.63888888889e-05	0.570485	0.993978
8.88888888889e-05	0.572502	0.994315
9.13888888889e-05	0.575191	0.994651
9.38888888889e-05	0.577543	0.994651
9.63888888889e-05	0.579896	0.994651
9.88888888889e-05	0.581913	0.993978
0.000101388888889	0.584265	0.994651
0.000103888888889	0.585946	0.994315
0.000106388888889	0.588299	0.994987
0.000108888888889	0.590315	0.994315
0.000111388888889	0.592332	0.994651
0.000113888888889	0.594348	0.994315
0.000116388888889	0.596365	0.994315
0.000118888888889	0.598382	0.994315
0.000121388888889	0.600734	0.994315
0.000123888888889	0.602751	0.994315
0.000126388888889	0.604767	0.994315
0.000128888888889	0.606448	0.994315
0.000131388888889	0.608801	0.993978
0.000133888888889	0.611153	0.994315
0.000136388888889	0.612498	0.994651
0.000138888888889	0.61485	0.993978
0.000141388888889	0.617203	0.994651
0.000143888888889	0.618884	0.994651
0.000146388888889	0.6209	0.994651
0.000148888888889	0.622581	0.994315
0.000151388888889	0.624933	0.994651
0.000153888888889	0.626614	0.994651
0.000156388888889	0.628967	0.994315
0.000158888888889	0.630983	0.994315
0.000161388888889	0.632664	0.994651
0.000163888888889	0.634008	0.994315
0.000166388888889	0.635688	0.994651
0.000168888888889	0.637705	0.994651
0.000171388888889	0.640058	0.994651
0.000173888888889	0.641738	0.994315
0.000176388888889	0.643419	0.993978
0.000178888888889	0.645099	0.994315
0.000181388888889	0.647116	0.993978
0.000183888888889	0.649132	0.994315
0.000186388888889	0.650813	0.994315
0.000188888888889	0.65283	0.994651
0.000191388888889	0.654174	0.994315
0.000193888888889	0.656191	0.994987
0.000196388888889	0.657535	0.993978
0.000198888888889	0.659215	0.994315
0.000201388888889	0.661568	0.993978
0.000203888888889	0.662912	0.993642
0.000206388888889	0.664257	0.993978
0.000208888888889	0.66661	0.994651
0.000211388888889	0.668626	0.994651
0.000213888888889	0.670307	0.994651
0.000216388888889	0.671651	0.993978
0.000218888888889	0.674004	0.994315
0.000221388888889	0.675348	0.993978
0.000223888888889	0.676356	0.993978
0.000226388888889	0.678373	0.994651
0.000228888888889	0.680053	0.994315
0.000231388888889	0.681734	0.994651
0.000233888888889	0.683078	0.993642
0.000236388888889	0.684759	0.994651
0.000238888888889	0.686439	0.994987
0.000241388888889	0.68812	0.994315
0.000243888888889	0.6898	0.994651
0.000246388888889	0.691481	0.994315
0.000248888888889	0.692825	0.993978
0.000251388888889	0.69417	0.993978
0.000253888888889	0.69585	0.994987
0.000256388888889	0.697531	0.994315
0.000258888888889	0.698875	0.994651
0.000261388888889	0.701228	0.994315
0.000263888888889	0.702236	0.994315
0.000266388888889	0.703916	0.994315
